,,,,,Group Mean and SE,,,,,,,Welch t-test,,,,,GLM Results - dfifference in log-abundance,,,
description,,Overall Mean,Overall SE,,Tumor Mean,Tumor SE,Tumor Ng,Non-Tumor Mean,Non-Tumor SE,Non-Tumor Ng,,t,df,p,fdr p-value,,Est,SE,p,fdr p-value
tet35; tetracycline resistance efflux pump,,0.000172879,7.11404E-06,,0.000235798,3.34751E-08,65,0.000128903,6.85633E-09,93,,0.532269627,90.26735032,0.297923498,0.440121544,,0.603909976,0.998232236,0.546071664,0.990441817
ccrA; crotonyl-CoA reductase [EC:1.3.1.86],,0.000172786,5.05859E-06,,0.00028298,2.02734E-08,65,9.57685E-05,1.70818E-09,93,,1.262710258,74.86950178,0.105306012,0.386880433,,1.083443401,0.693784154,0.120398401,0.918372247
sodN; nickel superoxide dismutase [EC:1.15.1.1],,0.000172711,4.98041E-06,,0.000309046,2.1147E-08,65,7.74239E-05,8.41E-10,93,,1.56202944,69.11392887,0.061424348,0.386880433,,1.384194185,0.675731397,0.042193184,0.840365052
cmr6; CRISPR-associated protein Cmr6,,0.000171815,5.23517E-06,,0.000154457,6.20162E-09,65,0.000183948,9.5355E-09,93,,-0.235083914,155.8313785,0.407226119,0.477047147,,-0.174736073,0.786520746,0.824477317,0.999383253
nfrA; bacteriophage N4 adsorption protein A,,0.000171281,6.41193E-06,,0.000149282,7.30111E-09,65,0.000186656,1.52769E-08,93,,-0.248729499,151.279986,0.40195369,0.474654763,,-0.223430477,0.964749222,0.817156592,0.999383253
caiA; crotonobetainyl-CoA dehydrogenase [EC:1.3.8.13],,0.000170506,5.93467E-06,,0.000136929,2.5484E-09,65,0.000193973,1.48802E-08,93,,-0.432092189,121.1043703,0.333221389,0.455719881,,-0.348254132,0.888377032,0.695584638,0.999383253
eutE; aldehyde dehydrogenase,,0.000170208,6.23702E-06,,0.000115517,2.46305E-09,65,0.000208432,1.65834E-08,93,,-0.673258656,117.6279577,0.251051701,0.424918621,,-0.590199848,0.954609697,0.537303614,0.990441817
mbtM; long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:6.2.1.20],,0.00017007,5.81169E-06,,1.18585E-05,7.75E-11,65,0.000280648,1.51113E-08,93,,-2.180975816,92.94197133,0.015854597,0.30920969,,-3.16405663,2.043459542,0.123556582,0.920320651
yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373],,0.000169365,6.04047E-06,,9.56583E-05,1.75153E-09,65,0.00022088,1.57924E-08,93,,-0.945403964,111.566309,0.173247853,0.394607337,,-0.836839262,0.961080308,0.385240777,0.977977109
aac2-I; aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59],,0.000168333,4.90838E-06,,0.00016036,1.41532E-08,65,0.000173906,4.15399E-09,93,,-0.100112375,101.0273538,0.460226754,0.489524067,,-0.0810912,0.76026763,0.915194658,0.999383253
"plc, cpa; phospholipase C / alpha-toxin [EC:3.1.4.3]",,0.000168317,1.32545E-05,,0.00040526,1.64023E-07,65,2.71175E-06,2.61E-12,93,,0.993946526,64.00204057,0.161995981,0.386880433,,5.006933878,6.589180158,0.448477881,0.977977109
fimE; type 1 fimbriae regulatory protein FimE,,0.000168306,6.8348E-06,,8.10181E-05,2.3924E-09,65,0.000229313,2.01375E-08,93,,-0.987978206,112.8682735,0.162638285,0.386880433,,-1.040417416,1.151907761,0.367805729,0.977977109
ndhE; NAD(P)H-quinone oxidoreductase subunit 4L [EC:1.6.5.3],,0.000168055,6.84166E-06,,0.000105191,4.04138E-09,65,0.000211992,1.94261E-08,93,,-0.697177255,126.3971313,0.243486103,0.422870697,,-0.700773941,1.091624772,0.521844622,0.988538446
"garP; MFS transporter, ACS family, probable galactarate transporter",,0.000167862,6.29193E-06,,8.3029E-05,1.59057E-09,65,0.000227153,1.72685E-08,93,,-1.049486028,108.4063458,0.148144266,0.386880433,,-1.006434626,1.043445879,0.336273193,0.977977109
eutK; ethanolamine utilization protein EutK,,0.000167857,6.36033E-06,,0.000112841,3.91521E-09,65,0.000206309,1.65884E-08,93,,-0.652749453,130.1321018,0.257534651,0.426286942,,-0.603393234,1.002688344,0.548197181,0.991281706
"nodT, ameC; outer membrane protein, multidrug efflux system",,0.000167567,7.34705E-06,,1.28647E-05,1.66E-10,65,0.000275692,2.43375E-08,93,,-1.679040031,93.24930416,0.048246119,0.383777854,,-3.064795011,2.530080561,0.227595806,0.977977109
cloSI; clostripain [EC:3.4.22.8],,0.000167147,1.32549E-05,,0.00040526,1.64023E-07,65,7.23471E-07,1.80E-13,93,,0.998863277,64.00014078,0.160811316,0.386880433,,6.32822442,12.68897809,0.618680396,0.999383253
entA; probable enterotoxin A,,0.000167147,1.32549E-05,,0.00040526,1.64023E-07,65,7.23471E-07,1.80E-13,93,,0.998863277,64.00014078,0.160811316,0.386880433,,6.32822442,12.68897809,0.618680396,0.999383253
K09128; uncharacterized protein,,0.000167017,6.68474E-06,,0.000215373,3.10657E-08,65,0.00013322,5.33516E-09,93,,0.430596665,86.10341194,0.333918811,0.45584281,,0.480372618,0.958850517,0.617085714,0.999383253
sapZ; predicted membrane protein,,0.000166847,5.00226E-06,,0.000156601,6.63587E-09,65,0.000174008,8.23465E-09,93,,-0.142742987,155.1694201,0.443339175,0.485100962,,-0.105398493,0.772143992,0.891601164,0.999383253
hyaF; hydrogenase-1 operon protein HyaF,,0.000166588,6.10038E-06,,5.46106E-05,9.31E-10,65,0.000244852,1.64331E-08,93,,-1.443726543,102.2429484,0.07593655,0.386880433,,-1.500425803,1.160423647,0.197923229,0.971070055
crtW; beta-carotene ketolase (CrtW type),,0.000166202,6.32821E-06,,0.000208643,1.30187E-08,65,0.000136538,1.19914E-08,93,,0.455938779,148.5337278,0.32454995,0.451843613,,0.424019382,0.994112205,0.670309187,0.999383253
"E1.1.1.251, gatD; galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]",,0.00016483,6.31453E-06,,0.000109453,3.91158E-09,65,0.000203533,1.63238E-08,93,,-0.661365247,130.5941149,0.254771637,0.424988378,,-0.620330983,1.01729043,0.542889766,0.990441817
"TC.HME; heavy-metal exporter, HME family",,0.000164459,4.76218E-06,,0.000126404,3.41217E-09,65,0.000191056,8.71083E-09,93,,-0.587192576,145.9908542,0.278990699,0.434163682,,-0.41308669,0.757094303,0.586105695,0.999383253
epsN; pyridoxal phosphate-dependent aminotransferase EpsN [EC:2.6.1.-],,0.000164358,6.13322E-06,,0.000100356,7.72499E-09,65,0.000209091,1.34226E-08,93,,-0.74772099,154.7070967,0.227881757,0.417302556,,-0.734047239,1.068127026,0.492959203,0.981594658
blaTEM; beta-lactamase class A TEM [EC:3.5.2.6],,0.000163907,6.26799E-06,,8.14734E-05,1.59173E-09,65,0.000221523,1.71353E-08,93,,-1.023400529,108.5395963,0.15419702,0.386880433,,-1.00024796,1.063345918,0.34833295,0.977977109
TYR; tyrosinase [EC:1.14.18.1],,0.000163518,4.81851E-06,,0.000188148,1.41702E-08,65,0.000146303,3.73826E-09,93,,0.312684735,97.5015544,0.377593999,0.468322913,,0.251544314,0.727610289,0.730024198,0.999383253
psuT; putative pseudouridine transporter,,0.000162687,6.21663E-06,,9.1253E-05,3.31528E-09,65,0.000212615,1.60255E-08,93,,-0.872658897,126.2362923,0.192252947,0.40098675,,-0.845844673,1.057382181,0.424960705,0.977977109
gci; D-galactarolactone cycloisomerase [EC:5.5.1.27],,0.000161956,5.34345E-06,,8.32804E-05,2.99821E-09,65,0.000216944,1.15417E-08,93,,-1.108493062,133.0954049,0.134823999,0.386880433,,-0.957427457,0.953197727,0.31672328,0.977977109
rap; autoaggregation protein RapA/B/C,,0.00016154,9.81303E-06,,6.43237E-05,4.13753E-09,65,0.000229487,4.19776E-08,93,,-0.769116135,109.5005902,0.221740088,0.416045566,,-1.271918491,1.833083013,0.488796628,0.97968701
"TC.GBP; general bacterial porin, GBP family",,0.000160676,1.07102E-05,,4.93296E-05,1.32935E-09,65,0.000238499,5.17392E-08,93,,-0.821168788,96.69654932,0.206785048,0.408273278,,-1.575841348,2.122163068,0.458862516,0.979486487
waaH; heptose III glucuronosyltransferase [EC:2.4.1.-],,0.000160223,6.05853E-06,,8.48612E-05,1.5113E-09,65,0.000212895,1.60061E-08,93,,-0.967361963,108.7992193,0.167754286,0.390929417,,-0.91978139,1.032427737,0.374359183,0.977977109
egtE; hercynylcysteine S-oxide lyase [EC:4.4.1.36],,0.000159238,4.79904E-06,,0.000145856,1.3432E-08,65,0.000168591,4.01692E-09,93,,-0.172113093,101.6772271,0.431845364,0.481472358,,-0.144856418,0.798020532,0.856195338,0.999383253
"MGD; 1,2-diacylglycerol 3-beta-galactosyltransferase [EC:2.4.1.46]",,0.000158749,4.92555E-06,,5.39383E-05,7.15E-10,65,0.000232003,1.0624E-08,93,,-1.672187654,104.128194,0.048744827,0.383801696,,-1.458911049,0.974688162,0.136466389,0.949695316
"whiB6; WhiB family transcriptional regulator, redox-sensing transcriptional regulator",,0.000158504,5.51541E-06,,1.18585E-05,7.75E-11,65,0.000260998,1.36195E-08,93,,-2.128779772,93.0450108,0.017956991,0.312056288,,-3.091469711,2.015633205,0.127117672,0.928254156
"tasA, cotN; spore coat-associated protein N",,0.00015841,7.57754E-06,,3.72113E-05,9.16E-10,65,0.000243119,2.56678E-08,93,,-1.262891404,98.50129887,0.104804797,0.386880433,,-1.876939359,1.717576363,0.276173479,0.977977109
hepC; heparan-sulfate lyase [EC:4.2.2.8],,0.000157738,6.22404E-06,,9.52838E-05,3.50389E-09,65,0.000201389,1.59915E-08,93,,-0.759921956,127.9058426,0.224349826,0.417141741,,-0.748376379,1.070589307,0.485572814,0.97968701
caiE; carnitine operon protein CaiE,,0.000157167,5.92183E-06,,7.9269E-05,1.36769E-09,65,0.000211611,1.53207E-08,93,,-1.024448425,107.9226169,0.153957155,0.386880433,,-0.981902338,1.041692735,0.347341642,0.977977109
aksD; methanogen homoaconitase large subunit [EC:4.2.1.114],,0.000156867,8.49913E-06,,9.2956E-05,7.65195E-09,65,0.000201537,2.93165E-08,93,,-0.564724368,133.2448552,0.286605375,0.436555351,,-0.77384419,1.491934692,0.604715377,0.999383253
mbtG; mycobactin lysine-N-oxygenase,,0.00015675,3.88084E-06,,2.14335E-05,1.66E-10,65,0.000251326,6.58231E-09,93,,-2.798594216,96.59903337,0.00309838,0.270112364,,-2.461792635,1.117671587,0.029089251,0.840365052
QPCT; glutaminyl-peptide cyclotransferase [EC:2.3.2.5],,0.00015663,8.24821E-06,,9.63039E-06,3.98E-11,65,0.000259372,3.08664E-08,93,,-1.420588341,92.23695984,0.079404074,0.386880433,,-3.293338772,3.296421147,0.319310396,0.977977109
eutD; phosphotransacetylase,,0.000156302,6.16874E-06,,8.47533E-05,1.59814E-09,65,0.000206309,1.65884E-08,93,,-0.901364195,109.1245911,0.184689896,0.397937066,,-0.889631154,1.071368578,0.407599226,0.977977109
eutG; alcohol dehydrogenase,,0.000156302,6.16874E-06,,8.47533E-05,1.59814E-09,65,0.000206309,1.65884E-08,93,,-0.901364195,109.1245911,0.184689896,0.397937066,,-0.889631154,1.071368578,0.407599226,0.977977109
zraP; zinc resistance-associated protein,,0.000156302,6.16874E-06,,8.47533E-05,1.59814E-09,65,0.000206309,1.65884E-08,93,,-0.901364195,109.1245911,0.184689896,0.397937066,,-0.889631154,1.071368578,0.407599226,0.977977109
crtU; isorenieratene synthase,,0.00015569,3.94552E-06,,7.37443E-05,2.19781E-09,65,0.000212965,5.97577E-09,93,,-1.539913788,144.0980046,0.062887231,0.386880433,,-1.060522388,0.77762203,0.174594563,0.961245008
mop; aldehyde oxidoreductase [EC:1.2.99.7],,0.000155187,6.91055E-06,,0.000175617,3.05406E-08,65,0.000140908,7.02154E-09,93,,0.179091537,93.37762116,0.429126924,0.480423408,,0.220202579,1.099144135,0.841475589,0.999383253
rhmA; 2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53],,0.000155008,6.16937E-06,,8.43745E-05,1.59899E-09,65,0.000204376,1.65933E-08,93,,-0.889696734,109.1285476,0.187792928,0.399050876,,-0.884695182,1.079332566,0.413655519,0.977977109
nheBC; non-hemolytic enterotoxin B/C,,0.000154889,7.54991E-06,,2.86527E-05,4.89E-10,65,0.000243119,2.56678E-08,93,,-1.32607467,95.48760576,0.093989137,0.386880433,,-2.13830211,1.904545058,0.263274424,0.977977109
araQ; arabinosaccharide transport system permease protein,,0.000154469,4.49756E-06,,4.59195E-05,7.99E-10,65,0.000230337,8.7253E-09,93,,-1.889623532,108.3248075,0.030740879,0.365634249,,-1.612656147,0.985015567,0.103606768,0.906064283
APA1_2; ATP adenylyltransferase [EC:2.7.7.53],,0.000154017,5.72514E-06,,0.000208636,1.55772E-08,65,0.000115843,7.40241E-09,93,,0.61212853,120.3699988,0.270803647,0.431234356,,0.588353923,0.956752996,0.53948463,0.990441817
"pimE; alpha-1,2-mannosyltransferase [EC:2.4.1.-]",,0.000153822,3.90906E-06,,1.77593E-05,1.10E-10,65,0.00024892,6.70736E-09,93,,-2.799649067,95.00785557,0.003098339,0.270112364,,-2.640225062,1.222461209,0.032318507,0.840365052
K09129; uncharacterized protein,,0.000153607,5.40984E-06,,0.00014301,8.53882E-09,65,0.000161013,9.2533E-09,93,,-0.134968196,152.9323188,0.446407247,0.485793486,,-0.118570622,0.90949655,0.896442046,0.999383253
nifV; homocitrate synthase NifV [EC:2.3.3.14],,0.000153278,3.06044E-06,,0.00011,1.45622E-09,65,0.000183525,3.55832E-09,93,,-1.038293404,147.2566276,0.15041768,0.386880433,,-0.511870347,0.530161829,0.335789639,0.977977109
amyM; maltogenic alpha-amylase [EC:3.2.1.133],,0.00015253,4.69097E-06,,0.000223805,1.64311E-08,65,0.000102715,2.02564E-09,93,,0.89131347,79.90772292,0.187718514,0.399050876,,0.778819513,0.726006292,0.285042267,0.977977109
IRPC; inward rectifier potassium channel,,0.000151459,4.63921E-06,,8.91364E-05,3.50965E-09,65,0.000195019,8.1024E-09,93,,-0.982581735,148.8234473,0.163704007,0.386880433,,-0.78292736,0.870657384,0.369912354,0.977977109
ethA; monooxygenase [EC:1.14.13.-],,0.000151435,3.82907E-06,,3.56518E-05,3.91E-10,65,0.000232358,6.35335E-09,93,,-2.39529745,103.1006133,0.009205546,0.295477086,,-1.87447831,0.925207649,0.044468084,0.840365052
mph; macrolide phosphotransferase,,0.000150974,6.34815E-06,,0.000150875,1.32547E-08,65,0.000151043,1.20157E-08,93,,-0.001059049,148.0133868,0.499578214,0.499786065,,-0.001115228,1.077578537,0.999175561,0.9995645
E3.5.1.41; chitin deacetylase [EC:3.5.1.41],,0.000149663,5.89461E-06,,0,0,65,0.000254266,1.56276E-08,93,,-2.033958229,92,0.022417739,0.329904988,,-17.63062498,1845.307388,0.992389093,0.999383253
tpa; taurine-pyruvate aminotransferase [EC:2.6.1.77],,0.000149663,5.89461E-06,,0,0,65,0.000254266,1.56276E-08,93,,-2.033958229,92,0.022417739,0.329904988,,-17.63062498,1845.307388,0.992389093,0.999383253
K09744; uncharacterized protein,,0.000149211,8.17587E-06,,3.51848E-05,9.62E-10,65,0.000228907,2.9985E-08,93,,-1.101213398,97.85123475,0.136752632,0.386880433,,-1.872699293,1.957311102,0.340163019,0.977977109
2PGK; 2-phosphoglycerate kinase [EC:2.7.2.-],,0.000149071,8.14869E-06,,3.3391E-05,8.55E-10,65,0.000229923,2.98289E-08,93,,-1.121964015,97.23352669,0.132320387,0.386880433,,-1.929455505,1.989100577,0.33354104,0.977977109
K09133; uncharacterized protein,,0.000147658,7.63572E-06,,0,0,65,0.00025086,2.64267E-08,93,,-1.543153571,92,0.063113197,0.386880433,,-17.6171382,2415.86679,0.994190984,0.999383253
entC; probable enterotoxin C,,0.000147598,1.16062E-05,,0.000354898,1.25765E-07,65,2.71175E-06,2.61E-12,93,,0.993085543,64.00266131,0.162204019,0.386880433,,4.874233284,6.171890493,0.430874178,0.977977109
xdhD; putative selenate reductase molybdopterin-binding subunit,,0.000147096,6.77091E-06,,0.000136206,1.34093E-08,65,0.000154708,1.44796E-08,93,,-0.110794173,152.8550054,0.455962454,0.48832186,,-0.127375188,1.189774121,0.91488029,0.999383253
GATM; glycine amidinotransferase [EC:2.1.4.1],,0.000146725,2.81137E-06,,0.000166691,2.17379E-09,65,0.00013277,2.55852E-09,93,,0.493093537,154.4612582,0.311323394,0.445841814,,0.227522407,0.49336076,0.645320101,0.999383253
"vanC, vanE, vanG; D-alanine---D-serine ligase [EC:6.3.2.35]",,0.000146646,6.89485E-06,,0,0,65,0.00024914,2.14992E-08,93,,-1.699151607,92,0.046334911,0.383292788,,-17.61025839,2186.533171,0.993584227,0.999383253
cpe; enterotoxin Cpe,,0.000146428,1.16066E-05,,0.000354898,1.25765E-07,65,7.23471E-07,1.80E-13,93,,0.998701725,64.0001836,0.16085015,0.386880433,,6.195523825,11.87650281,0.602645323,0.999383253
entD; probable enterotoxin D,,0.000146428,1.16066E-05,,0.000354898,1.25765E-07,65,7.23471E-07,1.80E-13,93,,0.998701725,64.0001836,0.16085015,0.386880433,,6.195523825,11.87650281,0.602645323,0.999383253
"aguG; alpha-1,4-digalacturonate transport system permease protein",,0.000145568,5.42757E-06,,2.57295E-05,6.62E-10,65,0.000229326,1.29872E-08,93,,-1.742677007,101.240087,0.042213246,0.383292788,,-2.187507007,1.563740082,0.163829731,0.958217018
"cobR; cob(II)yrinic acid a,c-diamide reductase [EC:1.16.8.1]",,0.000145102,5.32748E-06,,1.8638E-05,1.80E-10,65,0.00023349,1.27075E-08,93,,-1.892608412,94.592856,0.030733835,0.365634249,,-2.527938001,1.680886776,0.134620924,0.944956176
yihT; sulfofructosephosphate aldolase [EC:4.1.2.57],,0.000145085,5.96032E-06,,5.82974E-05,9.30E-10,65,0.000205743,1.57244E-08,93,,-1.142542777,102.6831627,0.127942773,0.386880433,,-1.26106933,1.208179858,0.298203723,0.977977109
hokB; protein HokB,,0.000143641,6.07873E-06,,5.88643E-05,9.00E-10,65,0.000202893,1.63961E-08,93,,-1.095149928,101.9370292,0.138015886,0.386880433,,-1.237444718,1.233475347,0.317309248,0.977977109
ceo; N5-(carboxyethyl)ornithine synthase [EC:1.5.1.24],,0.000143074,5.28712E-06,,0.000166188,1.56443E-08,65,0.000126919,5.19178E-09,93,,0.272039803,105.4482096,0.393061675,0.472291672,,0.269564815,0.918058037,0.769434723,0.999383253
pmrD; signal transduction protein PmrD,,0.000143009,5.96119E-06,,5.82974E-05,9.30E-10,65,0.000202215,1.57337E-08,93,,-1.114897571,102.6769579,0.133748538,0.386880433,,-1.243776845,1.219792984,0.309467392,0.977977109
ypdF; aminopeptidase [EC:3.4.11.-],,0.000143009,5.96119E-06,,5.82974E-05,9.30E-10,65,0.000202215,1.57337E-08,93,,-1.114897571,102.6769579,0.133748538,0.386880433,,-1.243776845,1.219792984,0.309467392,0.977977109
K09726; uncharacterized protein,,0.000142511,5.6775E-06,,0.000101982,3.17301E-09,65,0.000170838,1.32019E-08,93,,-0.538091137,130.6860572,0.295714683,0.439577512,,-0.515922581,1.040864034,0.620826494,0.999383253
MEP; peptidyl-Lys metalloendopeptidase [EC:3.4.24.20],,0.000140943,5.32711E-06,,0.000222073,2.16091E-08,65,8.4239E-05,2.40803E-09,93,,0.889396943,78.38143582,0.188255678,0.399050876,,0.969347749,0.905382937,0.285980757,0.977977109
traA; conjugal transfer pilus assembly protein TraA,,0.000140091,7.22069E-06,,0.000138725,1.50716E-08,65,0.000141045,1.65557E-08,93,,-0.013045489,153.2178298,0.494804236,0.499005231,,-0.01658552,1.321704639,0.990003976,0.999383253
ITGB8; integrin beta 8,,0.000139788,4.95683E-06,,9.44829E-05,2.98787E-09,65,0.000171453,9.77591E-09,93,,-0.68129295,138.2645966,0.248412821,0.424194366,,-0.595891694,0.946236809,0.529780069,0.989176236
"kinD; two-component system, sporulation sensor kinase D [EC:2.7.13.3]",,0.000139579,6.17729E-06,,5.14337E-05,1.00626E-09,65,0.000201185,1.68904E-08,93,,-1.119400885,102.7641481,0.132789377,0.386880433,,-1.363931974,1.344361914,0.311887939,0.977977109
slcC; (S)-sulfolactate dehydrogenase [EC:1.1.1.310],,0.000138835,3.66491E-06,,0.000152385,5.55101E-09,65,0.000129365,3.45143E-09,93,,0.242617863,132.6530616,0.404338083,0.475008289,,0.163771693,0.669459268,0.807062245,0.999383253
K11325; L-cysteine/cystine lyase,,0.000138286,5.89172E-06,,5.07783E-05,2.1621E-09,65,0.000199447,1.4751E-08,93,,-1.143162033,117.322718,0.127649321,0.386880433,,-1.36807962,1.361207354,0.316429818,0.977977109
epsH; glycosyltransferase EpsH [EC:2.4.-.-],,0.000137958,5.50339E-06,,1.29708E-05,1.24E-10,65,0.000225315,1.3612E-08,93,,-1.811779999,93.6763521,0.036612226,0.371177091,,-2.854801319,2.098248994,0.175614177,0.961245008
"irp2, HMWP2; yersiniabactin nonribosomal peptide synthetase",,0.000137665,5.99161E-06,,0.000102759,4.02651E-09,65,0.000162062,1.44714E-08,93,,-0.436030166,135.2651073,0.331754969,0.455118954,,-0.455592891,1.13304898,0.688164777,0.999383253
"AOX1, AOX2; ubiquinol oxidase [EC:1.10.3.11]",,0.000137476,6.64404E-06,,0.000179733,3.23039E-08,65,0.000107942,4.49176E-09,93,,0.374255274,81.9334018,0.354590618,0.460021406,,0.509873078,1.144706343,0.656635027,0.999383253
coxA; spore cortex protein,,0.000137273,6.17348E-06,,5.04755E-05,1.00498E-09,65,0.000197938,1.68725E-08,93,,-1.102881691,102.7619926,0.136327344,0.386880433,,-1.366466295,1.367322238,0.319161187,0.977977109
comC; (2R)-3-sulfolactate dehydrogenase (NADP+) [EC:1.1.1.338],,0.000136807,4.83905E-06,,4.00353E-05,7.40E-10,65,0.000204443,1.02458E-08,93,,-1.568557352,104.9865247,0.059880149,0.386880433,,-1.63052665,1.190005806,0.172598182,0.961245008
"dhpH; 2,6-dihydroxypyridine 3-monooxygenase [EC:1.14.13.10]",,0.000136737,4.91883E-06,,0.000114415,1.30907E-08,65,0.000152338,4.71201E-09,93,,-0.284229003,108.5794753,0.388388109,0.47134546,,-0.286275492,0.986643906,0.772086221,0.999383253
"yscF, sctF, ssaG, prgI; type III secretion protein F",,0.000136555,6.02475E-06,,2.4967E-05,1.60E-10,65,0.000214546,1.63886E-08,93,,-1.47368667,93.79591095,0.07195712,0.386880433,,-2.150969037,1.704601182,0.208882369,0.977489751
csh1; CRISPR-associated protein Csh1,,0.000135816,2.74542E-06,,0.000154521,2.88535E-09,65,0.000122743,2.04532E-09,93,,0.45255782,138.4852796,0.325787665,0.452612369,,0.230237848,0.514060466,0.654860535,0.999383253
frlB; fructoselysine 6-phosphate deglycase [EC:3.5.-.-],,0.000135025,5.85456E-06,,4.88207E-05,9.21E-10,65,0.000195276,1.51575E-08,93,,-1.155004935,102.9718428,0.125380824,0.386880433,,-1.386258617,1.32745626,0.297963516,0.977977109
